id,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_transport_Region3Hebei_to_Region11Zhejiang,0.0,0.0,7412.531383915981,0.0,0.0,0.0,0.0,7412.531383915981
aluminum_transport_Region3Hebei_to_Region12Anhui,0.0,0.0,7863.376648451181,0.0,0.0,0.0,0.0,7863.376648451181
aluminum_transport_Region3Hebei_to_Region13Fujian,0.0,0.0,13546.284301616422,0.0,0.0,0.0,0.0,13546.284301616422
aluminum_transport_Region3Hebei_to_Region14Jiangxi,0.0,0.0,8183.264355342273,0.0,0.0,0.0,0.0,8183.264355342273
aluminum_transport_Region3Hebei_to_Region15Shandong,0.0,0.0,1532.5908303384301,0.0,0.0,0.0,0.0,1532.5908303384301
aluminum_transport_Region3Hebei_to_Region16Henan,0.0,0.0,1771.536864133184,0.0,0.0,0.0,0.0,1771.536864133184
aluminum_transport_Region3Hebei_to_Region17Hubei,0.0,0.0,4378.519115883541,0.0,0.0,0.0,0.0,4378.519115883541
aluminum_transport_Region3Hebei_to_Region18Hunan,0.0,0.0,5594.70417962009,0.0,0.0,0.0,0.0,5594.70417962009
aluminum_transport_Region3Hebei_to_Region19Guangdong,0.0,0.0,7143.937374888536,0.0,0.0,0.0,0.0,7143.937374888536
aluminum_transport_Region3Hebei_to_Region20Guangxi,0.0,0.0,2046.7486485182976,0.0,0.0,0.0,0.0,2046.7486485182976
aluminum_transport_Region3Hebei_to_Region21Hainan,0.0,0.0,2622.7710494838398,0.0,0.0,0.0,0.0,2622.7710494838398
aluminum_transport_Region3Hebei_to_Region22Chongqing,0.0,0.0,1863.3673512821706,0.0,0.0,0.0,0.0,1863.3673512821706
aluminum_transport_Region3Hebei_to_Region23Sichuan,0.0,0.0,3210.6263798886876,0.0,0.0,0.0,0.0,3210.6263798886876
aluminum_transport_Region3Hebei_to_Region24Guizhou,0.0,0.0,1681.4736012306619,0.0,0.0,0.0,0.0,1681.4736012306619
aluminum_transport_Region3Hebei_to_Region25Yunnan,0.0,0.0,2178.0091932879845,0.0,0.0,0.0,0.0,2178.0091932879845
aluminum_transport_Region3Hebei_to_Region27Shaanxi,0.0,0.0,1600.104076581014,0.0,0.0,0.0,0.0,1600.104076581014
aluminum_transport_Region3Hebei_to_Region28Gansu,0.0,0.0,2574.7485580591565,0.0,0.0,0.0,0.0,2574.7485580591565
aluminum_transport_Region3Hebei_to_Region29Qinghai,0.0,0.0,3016.2500718001997,0.0,0.0,0.0,0.0,3016.2500718001997
aluminum_transport_Region3Hebei_to_Region30Ningxia,0.0,0.0,1810.22056953075,0.0,0.0,0.0,0.0,1810.22056953075
aluminum_transport_Region3Hebei_to_Region31Xinjiang,0.0,0.0,5106.21066573582,0.0,0.0,0.0,0.0,5106.21066573582
aluminum_transport_Region4Shanxi_to_Region1Beijing,0.0,0.0,3.629793775519174e6,0.0,0.0,0.0,0.0,3.629793775519174e6
aluminum_transport_Region4Shanxi_to_Region2Tianjin,0.0,0.0,5.86109750089948e6,0.0,0.0,0.0,0.0,5.86109750089948e6
aluminum_transport_Region4Shanxi_to_Region3Hebei,0.0,0.0,5.866315710509306e7,0.0,0.0,0.0,0.0,5.866315710509306e7
aluminum_transport_Region4Shanxi_to_Region5Innermongolia,0.0,0.0,4666.397272580097,0.0,0.0,0.0,0.0,4666.397272580097
aluminum_transport_Region4Shanxi_to_Region6Liaoning,0.0,0.0,2.4769692289103502e8,0.0,0.0,0.0,0.0,2.4769692289103502e8
