scenario,period,technology,province,region_num,province_label,category,cost_usd,production_tons_annual,status,cost_per_ton
cap,2,scrapeaf100,Region28Gansu,28,Gansu,Electricity,47.46530746694286,2.4161953081701117,ok,19.64464847127378
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Investment,318.68959710854364,2.205464339850744,ok,144.5000000000504
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Fixed O&M,95.71614528821328,2.205464339850744,ok,43.399543379010574
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Variable O&M,0.0,2.205464339850744,ok,0.0
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Coal,0.0,2.205464339850744,structural_zero,0.0
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Natural Gas,0.0,2.205464339850744,structural_zero,0.0
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Steel Scrap,647.7448766141305,2.205464339850744,ok,293.699999999985
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,DRI,0.0,2.205464339850744,structural_zero,0.0
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Hydrogen,0.0,2.205464339850744,structural_zero,0.0
cap,2,scrapeaf100,Region29Qinghai,29,Qinghai,Electricity,45.70641522612162,2.205464339850744,ok,20.724168783982616
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Investment,304.9152713904661,2.110140286438548,ok,144.50000000004547
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Fixed O&M,91.57912489708444,2.110140286438548,ok,43.399543379009096
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Variable O&M,0.0,2.110140286438548,ok,0.0
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Coal,0.0,2.110140286438548,structural_zero,0.0
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Natural Gas,0.0,2.110140286438548,structural_zero,0.0
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Steel Scrap,619.7482021269708,2.110140286438548,ok,293.69999999998544
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,DRI,0.0,2.110140286438548,structural_zero,0.0
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Hydrogen,0.0,2.110140286438548,structural_zero,0.0
cap,2,scrapeaf100,Region30Ningxia,30,Ningxia,Electricity,45.71304956708369,2.110140286438548,ok,21.663512071151082
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Investment,195.91664281530888,1.3558245177524038,ok,144.50000000006384
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Fixed O&M,58.842164972527,1.3558245177524038,ok,43.3995433790146
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Variable O&M,0.0,1.3558245177524038,ok,0.0
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Coal,0.0,1.3558245177524038,structural_zero,0.0
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Natural Gas,0.0,1.3558245177524038,structural_zero,0.0
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Steel Scrap,398.20566086384395,1.3558245177524038,ok,293.6999999999727
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,DRI,0.0,1.3558245177524038,structural_zero,0.0
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Hydrogen,0.0,1.3558245177524038,structural_zero,0.0
cap,2,scrapeaf100,Region31Xinjiang,31,Xinjiang,Electricity,21.12705247518636,1.3558245177524038,ok,15.58243872902475
cap,3,bfbof,Region1Beijing,1,Beijing,Investment,2427.5066846880227,30968374.36589262,ok,7.838663586299143e-05
cap,3,bfbof,Region1Beijing,1,Beijing,Fixed O&M,5574307385.860672,30968374.36589262,ok,180.00000000000003
cap,3,bfbof,Region1Beijing,1,Beijing,Variable O&M,0.0,30968374.36589262,ok,0.0
cap,3,bfbof,Region1Beijing,1,Beijing,Coal,2068265328.1223845,30968374.36589262,ok,66.78637062720001
cap,3,bfbof,Region1Beijing,1,Beijing,Natural Gas,0.0,30968374.36589262,structural_zero,0.0
cap,3,bfbof,Region1Beijing,1,Beijing,Steel Scrap,631754837.0642097,30968374.36589262,ok,20.40000000000001
cap,3,bfbof,Region1Beijing,1,Beijing,DRI,0.0,30968374.36589262,structural_zero,0.0
cap,3,bfbof,Region1Beijing,1,Beijing,Hydrogen,0.0,30968374.36589262,structural_zero,0.0
cap,3,bfbof,Region1Beijing,1,Beijing,Electricity,254559371.9540916,30968374.36589262,ok,8.219978515709677
cap,3,bfbof,Region2Tianjin,2,Tianjin,Investment,2056.5119521947004,153.6615961524478,ok,13.383382729894548
cap,3,bfbof,Region2Tianjin,2,Tianjin,Fixed O&M,27659.087307440674,153.6615961524478,ok,180.00000000000045
cap,3,bfbof,Region2Tianjin,2,Tianjin,Variable O&M,0.0,153.6615961524478,ok,0.0
cap,3,bfbof,Region2Tianjin,2,Tianjin,Coal,11309.27534456062,153.6615961524478,ok,73.59858043737016
cap,3,bfbof,Region2Tianjin,2,Tianjin,Natural Gas,0.0,153.6615961524478,structural_zero,0.0
cap,3,bfbof,Region2Tianjin,2,Tianjin,Steel Scrap,3134.6965615098675,153.6615961524478,ok,20.39999999999956
cap,3,bfbof,Region2Tianjin,2,Tianjin,DRI,0.0,153.6615961524478,structural_zero,0.0
cap,3,bfbof,Region2Tianjin,2,Tianjin,Hydrogen,0.0,153.6615961524478,structural_zero,0.0
cap,3,bfbof,Region2Tianjin,2,Tianjin,Electricity,1250.5556847422486,153.6615961524478,ok,8.138374948946717
cap,3,bfbof,Region3Hebei,3,Hebei,Investment,2376.7770255593337,170956496.51894465,ok,1.390281781596963e-05
cap,3,bfbof,Region3Hebei,3,Hebei,Fixed O&M,30772169373.41004,170956496.51894465,ok,180.00000000000003
cap,3,bfbof,Region3Hebei,3,Hebei,Variable O&M,0.0,170956496.51894465,ok,0.0
cap,3,bfbof,Region3Hebei,3,Hebei,Coal,10047456263.359547,170956496.51894465,ok,58.77200614161002
cap,3,bfbof,Region3Hebei,3,Hebei,Natural Gas,0.0,170956496.51894465,structural_zero,0.0
cap,3,bfbof,Region3Hebei,3,Hebei,Steel Scrap,3487512528.9864707,170956496.51894465,ok,20.4
cap,3,bfbof,Region3Hebei,3,Hebei,DRI,0.0,170956496.51894465,structural_zero,0.0
cap,3,bfbof,Region3Hebei,3,Hebei,Hydrogen,0.0,170956496.51894465,structural_zero,0.0
cap,3,bfbof,Region3Hebei,3,Hebei,Electricity,1347623017.8267345,170956496.51894465,ok,7.882841806350406
cap,3,bfbof,Region4Shanxi,4,Shanxi,Investment,2784.1042729421742,58690020.850823104,ok,4.7437438811254545e-05
cap,3,bfbof,Region4Shanxi,4,Shanxi,Fixed O&M,10564203753.14816,58690020.850823104,ok,180.00000000000003
cap,3,bfbof,Region4Shanxi,4,Shanxi,Variable O&M,0.0,58690020.850823104,ok,0.0
cap,3,bfbof,Region4Shanxi,4,Shanxi,Coal,3159272949.727761,58690020.850823104,ok,53.829814744109996
cap,3,bfbof,Region4Shanxi,4,Shanxi,Natural Gas,0.0,58690020.850823104,structural_zero,0.0
cap,3,bfbof,Region4Shanxi,4,Shanxi,Steel Scrap,1197276425.3567915,58690020.850823104,ok,20.400000000000002
cap,3,bfbof,Region4Shanxi,4,Shanxi,DRI,0.0,58690020.850823104,structural_zero,0.0
cap,3,bfbof,Region4Shanxi,4,Shanxi,Hydrogen,0.0,58690020.850823104,structural_zero,0.0
cap,3,bfbof,Region4Shanxi,4,Shanxi,Electricity,449359186.2954526,58690020.850823104,ok,7.65648367100811
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Investment,3183.1969964535115,27452517.97982815,ok,0.00011595282439273857
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Fixed O&M,4941453236.369066,27452517.97982815,ok,179.99999999999997
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Variable O&M,0.0,27452517.97982815,ok,0.0
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Coal,938728468.7390928,27452517.97982815,ok,34.194621762159
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Natural Gas,0.0,27452517.97982815,structural_zero,0.0
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Steel Scrap,560031366.7884942,27452517.97982815,ok,20.4
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,DRI,0.0,27452517.97982815,structural_zero,0.0
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Hydrogen,0.0,27452517.97982815,structural_zero,0.0
cap,3,bfbof,Region5Innermongolia,5,Innermongolia,Electricity,185614150.79871553,27452517.97982815,ok,6.761279636902636
cap,3,bfbof,Region6Liaoning,6,Liaoning,Investment,2290.1770641640487,13915226.63655389,ok,0.00016458065139578724
cap,3,bfbof,Region6Liaoning,6,Liaoning,Fixed O&M,2504740794.5797,13915226.63655389,ok,180.0
cap,3,bfbof,Region6Liaoning,6,Liaoning,Variable O&M,0.0,13915226.63655389,ok,0.0
cap,3,bfbof,Region6Liaoning,6,Liaoning,Coal,996260502.5530226,13915226.63655389,ok,71.59498932888002
cap,3,bfbof,Region6Liaoning,6,Liaoning,Natural Gas,0.0,13915226.63655389,structural_zero,0.0
cap,3,bfbof,Region6Liaoning,6,Liaoning,Steel Scrap,283870623.3856994,13915226.63655389,ok,20.400000000000002
cap,3,bfbof,Region6Liaoning,6,Liaoning,DRI,0.0,13915226.63655389,structural_zero,0.0
cap,3,bfbof,Region6Liaoning,6,Liaoning,Hydrogen,0.0,13915226.63655389,structural_zero,0.0
cap,3,bfbof,Region6Liaoning,6,Liaoning,Electricity,101127943.38714321,13915226.63655389,ok,7.267430565700623
cap,3,bfbof,Region7Jilin,7,Jilin,Investment,2156.7138072156395,12556242.844513573,ok,0.0001717642637150819
cap,3,bfbof,Region7Jilin,7,Jilin,Fixed O&M,2260123712.0124435,12556242.844513573,ok,180.00000000000003
cap,3,bfbof,Region7Jilin,7,Jilin,Variable O&M,0.0,12556242.844513573,ok,0.0
cap,3,bfbof,Region7Jilin,7,Jilin,Coal,935861851.3155427,12556242.844513573,ok,74.53358961789002
cap,3,bfbof,Region7Jilin,7,Jilin,Natural Gas,0.0,12556242.844513573,structural_zero,0.0
cap,3,bfbof,Region7Jilin,7,Jilin,Steel Scrap,256147354.0280769,12556242.844513573,ok,20.4
cap,3,bfbof,Region7Jilin,7,Jilin,DRI,0.0,12556242.844513573,structural_zero,0.0
cap,3,bfbof,Region7Jilin,7,Jilin,Hydrogen,0.0,12556242.844513573,structural_zero,0.0
cap,3,bfbof,Region7Jilin,7,Jilin,Electricity,72207878.38853192,12556242.844513573,ok,5.75075516479701
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Investment,2233.036361706831,9152729.87126802,ok,0.00024397490072516106
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Fixed O&M,1647491376.8282435,9152729.87126802,ok,180.0
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Variable O&M,0.0,9152729.87126802,ok,0.0
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Coal,622280606.4407516,9152729.87126802,ok,67.98852530261999
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Natural Gas,0.0,9152729.87126802,structural_zero,0.0
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Steel Scrap,186715689.37386763,9152729.87126802,ok,20.400000000000006
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,DRI,0.0,9152729.87126802,structural_zero,0.0
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Hydrogen,0.0,9152729.87126802,structural_zero,0.0
cap,3,bfbof,Region8Heilongjiang,8,Heilongjiang,Electricity,54191085.605930164,9152729.87126802,ok,5.92075657952555
cap,3,bfbof,Region9Shanghai,9,Shanghai,Investment,2819.309801911392,16196280.640254544,ok,0.00017407143433315335
cap,3,bfbof,Region9Shanghai,9,Shanghai,Fixed O&M,2915330515.245818,16196280.640254544,ok,180.0
cap,3,bfbof,Region9Shanghai,9,Shanghai,Variable O&M,0.0,16196280.640254544,ok,0.0
cap,3,bfbof,Region9Shanghai,9,Shanghai,Coal,1176879591.5628622,16196280.640254544,ok,72.66357120522
cap,3,bfbof,Region9Shanghai,9,Shanghai,Natural Gas,0.0,16196280.640254544,structural_zero,0.0
cap,3,bfbof,Region9Shanghai,9,Shanghai,Steel Scrap,330404125.0611927,16196280.640254544,ok,20.4
cap,3,bfbof,Region9Shanghai,9,Shanghai,DRI,0.0,16196280.640254544,structural_zero,0.0
cap,3,bfbof,Region9Shanghai,9,Shanghai,Hydrogen,0.0,16196280.640254544,structural_zero,0.0
cap,3,bfbof,Region9Shanghai,9,Shanghai,Electricity,144706576.90503964,16196280.640254544,ok,8.93455603290691
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Investment,2640.6260100392906,102723904.8304458,ok,2.5706051715984313e-05
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Fixed O&M,18490302869.480244,102723904.8304458,ok,180.0
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Variable O&M,0.0,102723904.8304458,ok,0.0
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Coal,7971966982.503249,102723904.8304458,ok,77.60576270598
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Natural Gas,0.0,102723904.8304458,structural_zero,0.0
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Steel Scrap,2095567658.5410948,102723904.8304458,ok,20.400000000000006
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,DRI,0.0,102723904.8304458,structural_zero,0.0
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Hydrogen,0.0,102723904.8304458,structural_zero,0.0
cap,3,bfbof,Region10Jiangsu,10,Jiangsu,Electricity,934998897.069901,102723904.8304458,ok,9.102057584485259
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Investment,3003.8520272483943,8995101.569048103,ok,0.00033394309160271924
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Fixed O&M,1619118282.4286587,8995101.569048103,ok,180.00000000000003
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Variable O&M,0.0,8995101.569048103,ok,0.0
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Coal,676444711.0695176,8995101.569048103,ok,75.20145335514
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Natural Gas,0.0,8995101.569048103,structural_zero,0.0
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Steel Scrap,183500072.00858134,8995101.569048103,ok,20.400000000000006
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,DRI,0.0,8995101.569048103,structural_zero,0.0
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Hydrogen,0.0,8995101.569048103,structural_zero,0.0
cap,3,bfbof,Region11Zhejiang,11,Zhejiang,Electricity,75518865.24588339,8995101.569048103,ok,8.395554476643346
cap,3,bfbof,Region12Anhui,12,Anhui,Investment,2564.488711793032,32453909.156293593,ok,7.90194087079866e-05
cap,3,bfbof,Region12Anhui,12,Anhui,Fixed O&M,5841703648.132847,32453909.156293593,ok,180.0
cap,3,bfbof,Region12Anhui,12,Anhui,Variable O&M,0.0,32453909.156293593,ok,0.0
cap,3,bfbof,Region12Anhui,12,Anhui,Coal,2648659100.5073366,32453909.156293593,ok,81.61294492296001
cap,3,bfbof,Region12Anhui,12,Anhui,Natural Gas,0.0,32453909.156293593,structural_zero,0.0
cap,3,bfbof,Region12Anhui,12,Anhui,Steel Scrap,662059746.7883894,32453909.156293593,ok,20.400000000000006
cap,3,bfbof,Region12Anhui,12,Anhui,DRI,0.0,32453909.156293593,structural_zero,0.0
cap,3,bfbof,Region12Anhui,12,Anhui,Hydrogen,0.0,32453909.156293593,structural_zero,0.0
cap,3,bfbof,Region12Anhui,12,Anhui,Electricity,275233045.3708285,32453909.156293593,ok,8.480736297292994
cap,3,bfbof,Region13Fujian,13,Fujian,Investment,3081.9790520530164,25254176.267106034,ok,0.00012203839156960915
cap,3,bfbof,Region13Fujian,13,Fujian,Fixed O&M,4545751728.079086,25254176.267106034,ok,180.0
cap,3,bfbof,Region13Fujian,13,Fujian,Variable O&M,0.0,25254176.267106034,ok,0.0
cap,3,bfbof,Region13Fujian,13,Fujian,Coal,1926136914.9380565,25254176.267106034,ok,76.27003528311
cap,3,bfbof,Region13Fujian,13,Fujian,Natural Gas,0.0,25254176.267106034,structural_zero,0.0
cap,3,bfbof,Region13Fujian,13,Fujian,Steel Scrap,515185195.84896326,25254176.267106034,ok,20.400000000000006
cap,3,bfbof,Region13Fujian,13,Fujian,DRI,0.0,25254176.267106034,structural_zero,0.0
cap,3,bfbof,Region13Fujian,13,Fujian,Hydrogen,0.0,25254176.267106034,structural_zero,0.0
cap,3,bfbof,Region13Fujian,13,Fujian,Electricity,203128302.28433594,25254176.267106034,ok,8.043354894489818
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Investment,2378.8453368005166,20144287.876779944,ok,0.00011809031678615855
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Fixed O&M,3625971817.8203897,20144287.876779944,ok,180.0
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Variable O&M,0.0,20144287.876779944,ok,0.0
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Coal,1853911421.015164,20144287.876779944,ok,92.03161870775999
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Natural Gas,0.0,20144287.876779944,structural_zero,0.0
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Steel Scrap,410943472.6863108,20144287.876779944,ok,20.4
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,DRI,0.0,20144287.876779944,structural_zero,0.0
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Hydrogen,0.0,20144287.876779944,structural_zero,0.0
cap,3,bfbof,Region14Jiangxi,14,Jiangxi,Electricity,155188995.128786,20144287.876779944,ok,7.703870996982242
cap,3,bfbof,Region15Shandong,15,Shandong,Investment,950.6223515872468,25.563068843867576,ok,37.187332921309064
cap,3,bfbof,Region15Shandong,15,Shandong,Fixed O&M,4601.35239189624,25.563068843867576,ok,180.00000000000298
cap,3,bfbof,Region15Shandong,15,Shandong,Variable O&M,0.0,25.563068843867576,ok,0.0
cap,3,bfbof,Region15Shandong,15,Shandong,Coal,2024.8158041589436,25.563068843867576,ok,79.20863557212085
cap,3,bfbof,Region15Shandong,15,Shandong,Natural Gas,0.0,25.563068843867576,structural_zero,0.0
cap,3,bfbof,Region15Shandong,15,Shandong,Steel Scrap,521.4866044146517,25.563068843867576,ok,20.399999999990342
cap,3,bfbof,Region15Shandong,15,Shandong,DRI,0.0,25.563068843867576,structural_zero,0.0
cap,3,bfbof,Region15Shandong,15,Shandong,Hydrogen,0.0,25.563068843867576,structural_zero,0.0
cap,3,bfbof,Region15Shandong,15,Shandong,Electricity,211.1723273381952,25.563068843867576,ok,8.260836311476513
cap,3,bfbof,Region16Henan,16,Henan,Investment,2349.313563927953,107.36251417575059,ok,21.88206546730237
cap,3,bfbof,Region16Henan,16,Henan,Fixed O&M,19325.252551635134,107.36251417575059,ok,180.00000000000026
cap,3,bfbof,Region16Henan,16,Henan,Variable O&M,0.0,107.36251417575059,ok,0.0
cap,3,bfbof,Region16Henan,16,Henan,Coal,8618.763901843231,107.36251417575059,ok,80.27721750009005
cap,3,bfbof,Region16Henan,16,Henan,Natural Gas,0.0,107.36251417575059,structural_zero,0.0
cap,3,bfbof,Region16Henan,16,Henan,Steel Scrap,2190.1952891851847,107.36251417575059,ok,20.399999999998816
cap,3,bfbof,Region16Henan,16,Henan,DRI,0.0,107.36251417575059,structural_zero,0.0
cap,3,bfbof,Region16Henan,16,Henan,Hydrogen,0.0,107.36251417575059,structural_zero,0.0
cap,3,bfbof,Region16Henan,16,Henan,Electricity,892.4813207083756,107.36251417575059,ok,8.312783354229197
cap,3,bfbof,Region17Hubei,17,Hubei,Investment,2337.9404470384125,28468842.47033919,ok,8.212277859467734e-05
cap,3,bfbof,Region17Hubei,17,Hubei,Fixed O&M,5124391644.661054,28468842.47033919,ok,179.99999999999997
cap,3,bfbof,Region17Hubei,17,Hubei,Variable O&M,0.0,28468842.47033919,ok,0.0
cap,3,bfbof,Region17Hubei,17,Hubei,Coal,2509756477.5018764,28468842.47033919,ok,88.15800923822998
cap,3,bfbof,Region17Hubei,17,Hubei,Natural Gas,0.0,28468842.47033919,structural_zero,0.0
cap,3,bfbof,Region17Hubei,17,Hubei,Steel Scrap,580764386.3949195,28468842.47033919,ok,20.400000000000002
cap,3,bfbof,Region17Hubei,17,Hubei,DRI,0.0,28468842.47033919,structural_zero,0.0
cap,3,bfbof,Region17Hubei,17,Hubei,Hydrogen,0.0,28468842.47033919,structural_zero,0.0
cap,3,bfbof,Region17Hubei,17,Hubei,Electricity,227454977.6415593,28468842.47033919,ok,7.989611024000629
cap,3,bfbof,Region18Hunan,18,Hunan,Investment,2315.454037872924,18199920.41618177,ok,0.00012722330564776676
cap,3,bfbof,Region18Hunan,18,Hunan,Fixed O&M,3275985674.9127183,18199920.41618177,ok,180.0
cap,3,bfbof,Region18Hunan,18,Hunan,Variable O&M,0.0,18199920.41618177,ok,0.0
cap,3,bfbof,Region18Hunan,18,Hunan,Coal,1684692189.7470603,18199920.41618177,ok,92.56590969756
cap,3,bfbof,Region18Hunan,18,Hunan,Natural Gas,0.0,18199920.41618177,structural_zero,0.0
cap,3,bfbof,Region18Hunan,18,Hunan,Steel Scrap,371278376.49010813,18199920.41618177,ok,20.400000000000002
cap,3,bfbof,Region18Hunan,18,Hunan,DRI,0.0,18199920.41618177,structural_zero,0.0
cap,3,bfbof,Region18Hunan,18,Hunan,Hydrogen,0.0,18199920.41618177,structural_zero,0.0
cap,3,bfbof,Region18Hunan,18,Hunan,Electricity,128638911.99643019,18199920.41618177,ok,7.068102994673305
cap,3,bfbof,Region19Guangdong,19,Guangdong,Investment,4845.810238093547,28951370.58367554,ok,0.00016737757627357012
cap,3,bfbof,Region19Guangdong,19,Guangdong,Fixed O&M,5211246705.061598,28951370.58367554,ok,180.00000000000003
cap,3,bfbof,Region19Guangdong,19,Guangdong,Variable O&M,0.0,28951370.58367554,ok,0.0
cap,3,bfbof,Region19Guangdong,19,Guangdong,Coal,2293198561.8757515,28951370.58367554,ok,79.20863557212002
cap,3,bfbof,Region19Guangdong,19,Guangdong,Natural Gas,0.0,28951370.58367554,structural_zero,0.0
cap,3,bfbof,Region19Guangdong,19,Guangdong,Steel Scrap,590607959.906981,28951370.58367554,ok,20.4
cap,3,bfbof,Region19Guangdong,19,Guangdong,DRI,0.0,28951370.58367554,structural_zero,0.0
cap,3,bfbof,Region19Guangdong,19,Guangdong,Hydrogen,0.0,28951370.58367554,structural_zero,0.0
cap,3,bfbof,Region19Guangdong,19,Guangdong,Electricity,278576478.1273299,28951370.58367554,ok,9.622220727760897
cap,3,bfbof,Region20Guangxi,20,Guangxi,Investment,2390.0558932703757,37883905.86282122,ok,6.308895133265405e-05
cap,3,bfbof,Region20Guangxi,20,Guangxi,Fixed O&M,6819103055.30782,37883905.86282122,ok,180.0
cap,3,bfbof,Region20Guangxi,20,Guangxi,Variable O&M,0.0,37883905.86282122,ok,0.0
cap,3,bfbof,Region20Guangxi,20,Guangxi,Coal,3466276151.922846,37883905.86282122,ok,91.49732776959
cap,3,bfbof,Region20Guangxi,20,Guangxi,Natural Gas,0.0,37883905.86282122,structural_zero,0.0
cap,3,bfbof,Region20Guangxi,20,Guangxi,Steel Scrap,772831679.6015533,37883905.86282122,ok,20.40000000000001
cap,3,bfbof,Region20Guangxi,20,Guangxi,DRI,0.0,37883905.86282122,structural_zero,0.0
cap,3,bfbof,Region20Guangxi,20,Guangxi,Hydrogen,0.0,37883905.86282122,structural_zero,0.0
cap,3,bfbof,Region20Guangxi,20,Guangxi,Electricity,282691653.59127486,37883905.86282122,ok,7.462051421384848
cap,3,bfbof,Region22Chongqing,22,Chongqing,Investment,2844.11341674217,11396028.981255513,ok,0.0002495705672054926
cap,3,bfbof,Region22Chongqing,22,Chongqing,Fixed O&M,2051285216.625992,11396028.981255513,ok,179.99999999999997
cap,3,bfbof,Region22Chongqing,22,Chongqing,Variable O&M,0.0,11396028.981255513,ok,0.0
cap,3,bfbof,Region22Chongqing,22,Chongqing,Coal,927019087.7855699,11396028.981255513,ok,81.34579942806
cap,3,bfbof,Region22Chongqing,22,Chongqing,Natural Gas,0.0,11396028.981255513,structural_zero,0.0
cap,3,bfbof,Region22Chongqing,22,Chongqing,Steel Scrap,232478991.21761248,11396028.981255513,ok,20.400000000000002
cap,3,bfbof,Region22Chongqing,22,Chongqing,DRI,0.0,11396028.981255513,structural_zero,0.0
cap,3,bfbof,Region22Chongqing,22,Chongqing,Hydrogen,0.0,11396028.981255513,structural_zero,0.0
cap,3,bfbof,Region22Chongqing,22,Chongqing,Electricity,86196010.94546318,11396028.981255513,ok,7.563688288897882
cap,3,bfbof,Region23Sichuan,23,Sichuan,Investment,2414.9707941880056,18150014.228149436,ok,0.00013305613779864426
cap,3,bfbof,Region23Sichuan,23,Sichuan,Fixed O&M,3267002561.0668983,18150014.228149436,ok,180.0
cap,3,bfbof,Region23Sichuan,23,Sichuan,Variable O&M,0.0,18150014.228149436,ok,0.0
cap,3,bfbof,Region23Sichuan,23,Sichuan,Coal,1573401303.0024734,18150014.228149436,ok,86.68870906790998
cap,3,bfbof,Region23Sichuan,23,Sichuan,Natural Gas,0.0,18150014.228149436,structural_zero,0.0
cap,3,bfbof,Region23Sichuan,23,Sichuan,Steel Scrap,370260290.2542485,18150014.228149436,ok,20.4
cap,3,bfbof,Region23Sichuan,23,Sichuan,DRI,0.0,18150014.228149436,structural_zero,0.0
cap,3,bfbof,Region23Sichuan,23,Sichuan,Hydrogen,0.0,18150014.228149436,structural_zero,0.0
cap,3,bfbof,Region23Sichuan,23,Sichuan,Electricity,137116606.49889168,18150014.228149436,ok,7.55462804465647
cap,3,bfbof,Region24Guizhou,24,Guizhou,Investment,4466.059564263631,3503847.327995954,ok,0.001274615913935388
cap,3,bfbof,Region24Guizhou,24,Guizhou,Fixed O&M,630692519.0392717,3503847.327995954,ok,180.0
cap,3,bfbof,Region24Guizhou,24,Guizhou,Variable O&M,0.0,3503847.327995954,ok,0.0
cap,3,bfbof,Region24Guizhou,24,Guizhou,Coal,231669153.87833703,3503847.327995954,ok,66.11850694158
cap,3,bfbof,Region24Guizhou,24,Guizhou,Natural Gas,0.0,3503847.327995954,structural_zero,0.0
cap,3,bfbof,Region24Guizhou,24,Guizhou,Steel Scrap,71478485.49111746,3503847.327995954,ok,20.4
cap,3,bfbof,Region24Guizhou,24,Guizhou,DRI,0.0,3503847.327995954,structural_zero,0.0
cap,3,bfbof,Region24Guizhou,24,Guizhou,Hydrogen,0.0,3503847.327995954,structural_zero,0.0
cap,3,bfbof,Region24Guizhou,24,Guizhou,Electricity,24674993.106478795,3503847.327995954,ok,7.042256924074315
cap,3,bfbof,Region25Yunnan,25,Yunnan,Investment,6598.4711853321305,12947227.320254494,ok,0.000509643572489807
cap,3,bfbof,Region25Yunnan,25,Yunnan,Fixed O&M,2330500917.6458087,12947227.320254494,ok,180.0
cap,3,bfbof,Region25Yunnan,25,Yunnan,Variable O&M,0.0,12947227.320254494,ok,0.0
cap,3,bfbof,Region25Yunnan,25,Yunnan,Coal,731534780.594305,12947227.320254494,ok,56.50126953822001
cap,3,bfbof,Region25Yunnan,25,Yunnan,Natural Gas,0.0,12947227.320254494,structural_zero,0.0
cap,3,bfbof,Region25Yunnan,25,Yunnan,Steel Scrap,264123437.33319166,12947227.320254494,ok,20.4
cap,3,bfbof,Region25Yunnan,25,Yunnan,DRI,0.0,12947227.320254494,structural_zero,0.0
