period,province,region_num,province_label,category,cost_usd,production_tons_annual,status,cost_per_ton
4,Region8Heilongjiang,8,Heilongjiang,Fixed O&M,756.661356754045,4.203674204188465,ok,180.00000000002885
4,Region8Heilongjiang,8,Heilongjiang,Variable O&M,0.0,4.203674204188465,ok,0.0
4,Region8Heilongjiang,8,Heilongjiang,Coal,285.801609995483,4.203674204188465,ok,67.98852530263059
4,Region8Heilongjiang,8,Heilongjiang,Natural Gas,0.0,4.203674204188465,structural_zero,0.0
4,Region8Heilongjiang,8,Heilongjiang,Steel Scrap,85.75495376545844,4.203674204188465,ok,20.400000000003274
4,Region8Heilongjiang,8,Heilongjiang,DRI,0.0,4.203674204188465,structural_zero,0.0
4,Region8Heilongjiang,8,Heilongjiang,Hydrogen,0.0,4.203674204188465,structural_zero,0.0
4,Region8Heilongjiang,8,Heilongjiang,Electricity,24.204765510678804,4.203674204188465,ok,5.758002246359058
4,Region9Shanghai,9,Shanghai,Investment,1112.9001688325068,5.48549592128718,ok,202.88050247448967
4,Region9Shanghai,9,Shanghai,Fixed O&M,987.389265831791,5.48549592128718,ok,180.00000000001796
4,Region9Shanghai,9,Shanghai,Variable O&M,0.0,5.48549592128718,ok,0.0
4,Region9Shanghai,9,Shanghai,Coal,398.59572347242306,5.48549592128718,ok,72.66357120522514
4,Region9Shanghai,9,Shanghai,Natural Gas,0.0,5.48549592128718,structural_zero,0.0
4,Region9Shanghai,9,Shanghai,Steel Scrap,111.90411679426967,5.48549592128718,ok,20.40000000000204
4,Region9Shanghai,9,Shanghai,DRI,0.0,5.48549592128718,structural_zero,0.0
4,Region9Shanghai,9,Shanghai,Hydrogen,0.0,5.48549592128718,structural_zero,0.0
4,Region9Shanghai,9,Shanghai,Electricity,48.72932082945783,5.48549592128718,ok,8.883302718421021
4,Region10Jiangsu,10,Jiangsu,Investment,930.8686162685772,5.468888020264307,ok,170.21167974538068
4,Region10Jiangsu,10,Jiangsu,Fixed O&M,984.3998436477258,5.468888020264307,ok,180.0000000000275
4,Region10Jiangsu,10,Jiangsu,Variable O&M,0.0,5.468888020264307,ok,0.0
4,Region10Jiangsu,10,Jiangsu,Coal,424.4172259662636,5.468888020264307,ok,77.60576270599006
4,Region10Jiangsu,10,Jiangsu,Natural Gas,0.0,5.468888020264307,structural_zero,0.0
4,Region10Jiangsu,10,Jiangsu,Steel Scrap,111.56531561340893,5.468888020264307,ok,20.400000000003118
4,Region10Jiangsu,10,Jiangsu,DRI,0.0,5.468888020264307,structural_zero,0.0
4,Region10Jiangsu,10,Jiangsu,Hydrogen,0.0,5.468888020264307,structural_zero,0.0
4,Region10Jiangsu,10,Jiangsu,Electricity,49.758515304779806,5.468888020264307,ok,9.098470314331836
4,Region11Zhejiang,11,Zhejiang,Investment,1115.2782682850454,5.16255607359864,ok,216.03218490712166
4,Region11Zhejiang,11,Zhejiang,Fixed O&M,929.2600932477864,5.16255607359864,ok,180.00000000000603
4,Region11Zhejiang,11,Zhejiang,Variable O&M,0.0,5.16255607359864,ok,0.0
4,Region11Zhejiang,11,Zhejiang,Coal,388.231719762025,5.16255607359864,ok,75.20145335514042
4,Region11Zhejiang,11,Zhejiang,Natural Gas,0.0,5.16255607359864,structural_zero,0.0
4,Region11Zhejiang,11,Zhejiang,Steel Scrap,105.31614390141578,5.16255607359864,ok,20.40000000000068
4,Region11Zhejiang,11,Zhejiang,DRI,0.0,5.16255607359864,structural_zero,0.0
4,Region11Zhejiang,11,Zhejiang,Hydrogen,0.0,5.16255607359864,structural_zero,0.0
4,Region11Zhejiang,11,Zhejiang,Electricity,43.020444377370566,5.16255607359864,ok,8.33316747829191
4,Region12Anhui,12,Anhui,Investment,986.3955806442594,5.081620182649189,ok,194.11045005138973
4,Region12Anhui,12,Anhui,Fixed O&M,914.691632876904,5.081620182649189,ok,180.00000000000983
4,Region12Anhui,12,Anhui,Variable O&M,0.0,5.081620182649189,ok,0.0
4,Region12Anhui,12,Anhui,Coal,414.7259880859671,5.081620182649189,ok,81.61294492296332
4,Region12Anhui,12,Anhui,Natural Gas,0.0,5.081620182649189,structural_zero,0.0
4,Region12Anhui,12,Anhui,Steel Scrap,103.66505172604911,5.081620182649189,ok,20.400000000001114
4,Region12Anhui,12,Anhui,DRI,0.0,5.081620182649189,structural_zero,0.0
4,Region12Anhui,12,Anhui,Hydrogen,0.0,5.081620182649189,structural_zero,0.0
4,Region12Anhui,12,Anhui,Electricity,43.378564410286685,5.081620182649189,ok,8.536364948801081
4,Region13Fujian,13,Fujian,Investment,1037.9709165785478,5.280566703580044,ok,196.56430357651553
4,Region13Fujian,13,Fujian,Fixed O&M,950.502006644408,5.280566703580044,ok,180.0
4,Region13Fujian,13,Fujian,Variable O&M,0.0,5.280566703580044,ok,0.0
4,Region13Fujian,13,Fujian,Coal,402.74900879685873,5.280566703580044,ok,76.27003528310865
4,Region13Fujian,13,Fujian,Natural Gas,0.0,5.280566703580044,structural_zero,0.0
4,Region13Fujian,13,Fujian,Steel Scrap,107.72356075303293,5.280566703580044,ok,20.400000000000006
4,Region13Fujian,13,Fujian,DRI,0.0,5.280566703580044,structural_zero,0.0
4,Region13Fujian,13,Fujian,Hydrogen,0.0,5.280566703580044,structural_zero,0.0
4,Region13Fujian,13,Fujian,Electricity,42.6119082641275,5.280566703580044,ok,8.06957106237065
4,Region14Jiangxi,14,Jiangxi,Investment,960.0786924401044,4.523480126625012,ok,212.24337580022117
4,Region14Jiangxi,14,Jiangxi,Fixed O&M,814.226422792508,4.523480126625012,ok,180.00000000000128
4,Region14Jiangxi,14,Jiangxi,Variable O&M,0.0,4.523480126625012,ok,0.0
4,Region14Jiangxi,14,Jiangxi,Coal,416.3031982456739,4.523480126625012,ok,92.03161870775799
4,Region14Jiangxi,14,Jiangxi,Natural Gas,0.0,4.523480126625012,structural_zero,0.0
4,Region14Jiangxi,14,Jiangxi,Steel Scrap,92.2789945831509,4.523480126625012,ok,20.400000000000144
4,Region14Jiangxi,14,Jiangxi,DRI,0.0,4.523480126625012,structural_zero,0.0
4,Region14Jiangxi,14,Jiangxi,Hydrogen,0.0,4.523480126625012,structural_zero,0.0
4,Region14Jiangxi,14,Jiangxi,Electricity,36.172985357320655,4.523480126625012,ok,7.996715879087873
4,Region15Shandong,15,Shandong,Investment,487.8976064806278,2.040767849815548,ok,239.07550607714924
4,Region15Shandong,15,Shandong,Fixed O&M,367.3382129669263,2.040767849815548,ok,180.00000000006256
4,Region15Shandong,15,Shandong,Variable O&M,0.0,2.040767849815548,ok,0.0
4,Region15Shandong,15,Shandong,Coal,161.64643690338974,2.040767849815548,ok,79.20863557214503
4,Region15Shandong,15,Shandong,Natural Gas,0.0,2.040767849815548,structural_zero,0.0
4,Region15Shandong,15,Shandong,Steel Scrap,41.63166413625164,2.040767849815548,ok,20.40000000000709
4,Region15Shandong,15,Shandong,DRI,0.0,2.040767849815548,structural_zero,0.0
4,Region15Shandong,15,Shandong,Hydrogen,0.0,2.040767849815548,structural_zero,0.0
4,Region15Shandong,15,Shandong,Electricity,16.555045166373233,2.040767849815548,ok,8.112164824563234
4,Region16Henan,16,Henan,Investment,697.7365605268379,3.0022359927221043,ok,232.40563440657627
4,Region16Henan,16,Henan,Fixed O&M,540.4024786900796,3.0022359927221043,ok,180.0000000000336
4,Region16Henan,16,Henan,Variable O&M,0.0,3.0022359927221043,ok,0.0
4,Region16Henan,16,Henan,Coal,241.01115177439587,3.0022359927221043,ok,80.27721750010495
4,Region16Henan,16,Henan,Natural Gas,0.0,3.0022359927221043,structural_zero,0.0
4,Region16Henan,16,Henan,Steel Scrap,61.245614251542364,3.0022359927221043,ok,20.40000000000381
4,Region16Henan,16,Henan,DRI,0.0,3.0022359927221043,structural_zero,0.0
4,Region16Henan,16,Henan,Hydrogen,0.0,3.0022359927221043,structural_zero,0.0
4,Region16Henan,16,Henan,Electricity,25.102463520054194,3.0022359927221043,ok,8.3612559375434
4,Region17Hubei,17,Hubei,Investment,945.3895182265366,4.6769559767598,ok,202.13778426058727
4,Region17Hubei,17,Hubei,Fixed O&M,841.8520758168196,4.6769559767598,ok,180.0000000000119
4,Region17Hubei,17,Hubei,Variable O&M,0.0,4.6769559767598,ok,0.0
4,Region17Hubei,17,Hubei,Coal,412.31112820599816,4.6769559767598,ok,88.15800923823272
4,Region17Hubei,17,Hubei,Natural Gas,0.0,4.6769559767598,structural_zero,0.0
4,Region17Hubei,17,Hubei,Steel Scrap,95.40990192590624,4.6769559767598,ok,20.400000000001352
4,Region17Hubei,17,Hubei,DRI,0.0,4.6769559767598,structural_zero,0.0
4,Region17Hubei,17,Hubei,Hydrogen,0.0,4.6769559767598,structural_zero,0.0
4,Region17Hubei,17,Hubei,Electricity,38.47152302874338,4.6769559767598,ok,8.225761204491066
4,Region18Hunan,18,Hunan,Investment,936.0486610513896,4.29965754884436,ok,217.70307295821175
4,Region18Hunan,18,Hunan,Fixed O&M,773.938358791997,4.29965754884436,ok,180.0000000000028
4,Region18Hunan,18,Hunan,Variable O&M,0.0,4.29965754884436,ok,0.0
4,Region18Hunan,18,Hunan,Coal,398.00171239676035,4.29965754884436,ok,92.56590969756027
4,Region18Hunan,18,Hunan,Natural Gas,0.0,4.29965754884436,structural_zero,0.0
4,Region18Hunan,18,Hunan,Steel Scrap,87.71301399642634,4.29965754884436,ok,20.400000000000325
4,Region18Hunan,18,Hunan,DRI,0.0,4.29965754884436,structural_zero,0.0
4,Region18Hunan,18,Hunan,Hydrogen,0.0,4.29965754884436,structural_zero,0.0
4,Region18Hunan,18,Hunan,Electricity,32.589639120808044,4.29965754884436,ok,7.579589479066146
4,Region19Guangdong,19,Guangdong,Investment,1076.9728208651834,5.703793422160787,ok,188.81694008777586
4,Region19Guangdong,19,Guangdong,Fixed O&M,1026.6828159889844,5.703793422160787,ok,180.00000000000747
4,Region19Guangdong,19,Guangdong,Variable O&M,0.0,5.703793422160787,ok,0.0
4,Region19Guangdong,19,Guangdong,Coal,451.7896945546015,5.703793422160787,ok,79.20863557212219
4,Region19Guangdong,19,Guangdong,Natural Gas,0.0,5.703793422160787,structural_zero,0.0
4,Region19Guangdong,19,Guangdong,Steel Scrap,116.35738581208493,5.703793422160787,ok,20.400000000000855
4,Region19Guangdong,19,Guangdong,DRI,0.0,5.703793422160787,structural_zero,0.0
4,Region19Guangdong,19,Guangdong,Hydrogen,0.0,5.703793422160787,structural_zero,0.0
4,Region19Guangdong,19,Guangdong,Electricity,62.73832541653894,5.703793422160787,ok,10.999403514998194
4,Region20Guangxi,20,Guangxi,Investment,894.4117315649057,4.492476309415489,ok,199.09102908130342
4,Region20Guangxi,20,Guangxi,Fixed O&M,808.6457356949303,4.492476309415489,ok,180.0000000000317
4,Region20Guangxi,20,Guangxi,Variable O&M,0.0,4.492476309415489,ok,0.0
4,Region20Guangxi,20,Guangxi,Coal,411.0495773797761,4.492476309415489,ok,91.49732776960539
4,Region20Guangxi,20,Guangxi,Natural Gas,0.0,4.492476309415489,structural_zero,0.0
4,Region20Guangxi,20,Guangxi,Steel Scrap,91.64651671209212,4.492476309415489,ok,20.400000000003594
4,Region20Guangxi,20,Guangxi,DRI,0.0,4.492476309415489,structural_zero,0.0
4,Region20Guangxi,20,Guangxi,Hydrogen,0.0,4.492476309415489,structural_zero,0.0
4,Region20Guangxi,20,Guangxi,Electricity,33.3517903112258,4.492476309415489,ok,7.423921243908611
4,Region22Chongqing,22,Chongqing,Investment,992.4664207877908,4.4256838099802644,ok,224.25154245084138
4,Region22Chongqing,22,Chongqing,Fixed O&M,796.623085796564,4.4256838099802644,ok,180.00000000002632
4,Region22Chongqing,22,Chongqing,Variable O&M,0.0,4.4256838099802644,ok,0.0
4,Region22Chongqing,22,Chongqing,Coal,360.0107875387183,4.4256838099802644,ok,81.3457994280716
4,Region22Chongqing,22,Chongqing,Natural Gas,0.0,4.4256838099802644,structural_zero,0.0
4,Region22Chongqing,22,Chongqing,Steel Scrap,90.2839497236106,4.4256838099802644,ok,20.400000000002986
4,Region22Chongqing,22,Chongqing,DRI,0.0,4.4256838099802644,structural_zero,0.0
4,Region22Chongqing,22,Chongqing,Hydrogen,0.0,4.4256838099802644,structural_zero,0.0
4,Region22Chongqing,22,Chongqing,Electricity,34.091957458110585,4.4256838099802644,ok,7.703206763490547
4,Region23Sichuan,23,Sichuan,Investment,939.0298356921172,4.3159839291541795,ok,217.57028086898893
4,Region23Sichuan,23,Sichuan,Fixed O&M,776.8771072478291,4.3159839291541795,ok,180.0000000000178
4,Region23Sichuan,23,Sichuan,Variable O&M,0.0,4.3159839291541795,ok,0.0
4,Region23Sichuan,23,Sichuan,Coal,374.14707517624424,4.3159839291541795,ok,86.68870906791521
4,Region23Sichuan,23,Sichuan,Natural Gas,0.0,4.3159839291541795,structural_zero,0.0
4,Region23Sichuan,23,Sichuan,Steel Scrap,88.04607215475399,4.3159839291541795,ok,20.40000000000202
4,Region23Sichuan,23,Sichuan,DRI,0.0,4.3159839291541795,structural_zero,0.0
4,Region23Sichuan,23,Sichuan,Hydrogen,0.0,4.3159839291541795,structural_zero,0.0
4,Region23Sichuan,23,Sichuan,Electricity,33.632577183764944,4.3159839291541795,ok,7.7925631178974415
4,Region24Guizhou,24,Guizhou,Investment,1065.925513145104,4.679875062106884,ok,227.76794230596906
4,Region24Guizhou,24,Guizhou,Fixed O&M,842.377511179297,4.679875062106884,ok,180.00000000001236
4,Region24Guizhou,24,Guizhou,Variable O&M,0.0,4.679875062106884,ok,0.0
4,Region24Guizhou,24,Guizhou,Coal,309.42635177966116,4.679875062106884,ok,66.11850694158427
4,Region24Guizhou,24,Guizhou,Natural Gas,0.0,4.679875062106884,structural_zero,0.0
4,Region24Guizhou,24,Guizhou,Steel Scrap,95.46945126698702,4.679875062106884,ok,20.40000000000141
4,Region24Guizhou,24,Guizhou,DRI,0.0,4.679875062106884,structural_zero,0.0
4,Region24Guizhou,24,Guizhou,Hydrogen,0.0,4.679875062106884,structural_zero,0.0
4,Region24Guizhou,24,Guizhou,Electricity,32.98403762923697,4.679875062106884,ok,7.048059444216771
4,Region25Yunnan,25,Yunnan,Investment,1157.3344019219037,5.646642416755787,ok,204.9597471388735
4,Region25Yunnan,25,Yunnan,Fixed O&M,1016.3956350160952,5.646642416755787,ok,180.00000000000946
4,Region25Yunnan,25,Yunnan,Variable O&M,0.0,5.646642416755787,ok,0.0
4,Region25Yunnan,25,Yunnan,Coal,319.042465175076,5.646642416755787,ok,56.501269538222004
4,Region25Yunnan,25,Yunnan,Natural Gas,0.0,5.646642416755787,structural_zero,0.0
4,Region25Yunnan,25,Yunnan,Steel Scrap,115.19150530182414,5.646642416755787,ok,20.400000000001075
4,Region25Yunnan,25,Yunnan,DRI,0.0,5.646642416755787,structural_zero,0.0
4,Region25Yunnan,25,Yunnan,Hydrogen,0.0,5.646642416755787,structural_zero,0.0
4,Region25Yunnan,25,Yunnan,Electricity,46.98743417769247,5.646642416755787,ok,8.321305071180433
4,Region27Shaanxi,27,Shaanxi,Investment,1031.6824663942248,4.69937139353574,ok,219.53626985374348
4,Region27Shaanxi,27,Shaanxi,Fixed O&M,845.8868508364974,4.69937139353574,ok,180.00000000001364
4,Region27Shaanxi,27,Shaanxi,Variable O&M,0.0,4.69937139353574,ok,0.0
4,Region27Shaanxi,27,Shaanxi,Coal,278.0746082475714,4.69937139353574,ok,59.1727243839632
4,Region27Shaanxi,27,Shaanxi,Natural Gas,0.0,4.69937139353574,structural_zero,0.0
4,Region27Shaanxi,27,Shaanxi,Steel Scrap,95.86717642813637,4.69937139353574,ok,20.400000000001548
4,Region27Shaanxi,27,Shaanxi,DRI,0.0,4.69937139353574,structural_zero,0.0
4,Region27Shaanxi,27,Shaanxi,Hydrogen,0.0,4.69937139353574,structural_zero,0.0
4,Region27Shaanxi,27,Shaanxi,Electricity,35.93490193656773,4.69937139353574,ok,7.646746538483484
4,Region28Gansu,28,Gansu,Investment,906.6360020463392,3.853823128689732,ok,235.25625639041402
4,Region28Gansu,28,Gansu,Fixed O&M,693.6881631642327,3.853823128689732,ok,180.000000000021
4,Region28Gansu,28,Gansu,Variable O&M,0.0,3.853823128689732,ok,0.0
4,Region28Gansu,28,Gansu,Coal,272.3110655695649,3.853823128689732,ok,70.65998009673797
4,Region28Gansu,28,Gansu,Natural Gas,0.0,3.853823128689732,structural_zero,0.0
4,Region28Gansu,28,Gansu,Steel Scrap,78.61799182527972,3.853823128689732,ok,20.400000000002382
4,Region28Gansu,28,Gansu,DRI,0.0,3.853823128689732,structural_zero,0.0
4,Region28Gansu,28,Gansu,Hydrogen,0.0,3.853823128689732,structural_zero,0.0
4,Region28Gansu,28,Gansu,Electricity,20.906361537290913,3.853823128689732,ok,5.424836802097584
4,Region29Qinghai,29,Qinghai,Investment,960.3072084636063,4.186663835842883,ok,229.3728959660483
4,Region29Qinghai,29,Qinghai,Fixed O&M,753.5994904518031,4.186663835842883,ok,180.0000000000201
4,Region29Qinghai,29,Qinghai,Variable O&M,0.0,4.186663835842883,ok,0.0
4,Region29Qinghai,29,Qinghai,Coal,271.2237201963858,4.186663835842883,ok,64.78277951871469
4,Region29Qinghai,29,Qinghai,Natural Gas,0.0,4.186663835842883,structural_zero,0.0
4,Region29Qinghai,29,Qinghai,Steel Scrap,85.40794225120436,4.186663835842883,ok,20.40000000000228
4,Region29Qinghai,29,Qinghai,DRI,0.0,4.186663835842883,structural_zero,0.0
4,Region29Qinghai,29,Qinghai,Hydrogen,0.0,4.186663835842883,structural_zero,0.0
4,Region29Qinghai,29,Qinghai,Electricity,29.191833413145616,4.186663835842883,ok,6.9725763896371085
4,Region30Ningxia,30,Ningxia,Investment,1054.473376253008,4.617347247718836,ok,228.3721192453009
4,Region30Ningxia,30,Ningxia,Fixed O&M,831.1225045894009,4.617347247718836,ok,180.00000000000225
4,Region30Ningxia,30,Ningxia,Variable O&M,0.0,4.617347247718836,ok,0.0
4,Region30Ningxia,30,Ningxia,Coal,241.76667785643224,4.617347247718836,ok,52.36051457379021
4,Region30Ningxia,30,Ningxia,Natural Gas,0.0,4.617347247718836,structural_zero,0.0
4,Region30Ningxia,30,Ningxia,Steel Scrap,94.19388385346544,4.617347247718836,ok,20.400000000000254
4,Region30Ningxia,30,Ningxia,DRI,0.0,4.617347247718836,structural_zero,0.0
4,Region30Ningxia,30,Ningxia,Hydrogen,0.0,4.617347247718836,structural_zero,0.0
4,Region30Ningxia,30,Ningxia,Electricity,34.30263231796663,4.617347247718836,ok,7.429077883391503
4,Region31Xinjiang,31,Xinjiang,Investment,1103.550472088818,5.23541598752136,ok,210.7856328358885
4,Region31Xinjiang,31,Xinjiang,Fixed O&M,942.3748777538784,5.23541598752136,ok,180.0000000000064
4,Region31Xinjiang,31,Xinjiang,Variable O&M,0.0,5.23541598752136,ok,0.0
4,Region31Xinjiang,31,Xinjiang,Coal,167.83412761448596,5.23541598752136,ok,32.05745790105684
4,Region31Xinjiang,31,Xinjiang,Natural Gas,0.0,5.23541598752136,structural_zero,0.0
4,Region31Xinjiang,31,Xinjiang,Steel Scrap,106.80248614543957,5.23541598752136,ok,20.40000000000073
4,Region31Xinjiang,31,Xinjiang,DRI,0.0,5.23541598752136,structural_zero,0.0
4,Region31Xinjiang,31,Xinjiang,Hydrogen,0.0,5.23541598752136,structural_zero,0.0
4,Region31Xinjiang,31,Xinjiang,Electricity,30.419927082445117,5.23541598752136,ok,5.810412611901549
