zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,3257.4796949132233,0.0,0.0,0.0,0.0,3257.4796949132233
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,2448.6724224861855,0.0,0.0,0.0,0.0,2448.6724224861855
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,1549.5364360291335,0.0,0.0,0.0,0.0,1549.5364360291335
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,1394.6200524471037,0.0,0.0,0.0,0.0,1394.6200524471037
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,1309.5367599379679,0.0,0.0,0.0,0.0,1309.5367599379679
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,1877.1061936315707,0.0,0.0,0.0,0.0,1877.1061936315707
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,1143.3871696244676,0.0,0.0,0.0,0.0,1143.3871696244676
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,1521.823591186437,0.0,0.0,0.0,0.0,1521.823591186437
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,30534.78942793066,0.0,0.0,0.0,0.0,30534.78942793066
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,6122.348648512199,0.0,0.0,0.0,0.0,6122.348648512199
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,8964.98039848967,0.0,0.0,0.0,0.0,8964.98039848967
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,2.1820541431967635e7,0.0,0.0,0.0,0.0,2.1820541431967635e7
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,4733.135360076114,0.0,0.0,0.0,0.0,4733.135360076114
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,40834.766895402136,0.0,0.0,0.0,0.0,40834.766895402136
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,3881.9441585500686,0.0,0.0,0.0,0.0,3881.9441585500686
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,1957.0366048303601,0.0,0.0,0.0,0.0,1957.0366048303601
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,1853.0608451456767,0.0,0.0,0.0,0.0,1853.0608451456767
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,11918.324552527944,0.0,0.0,0.0,0.0,11918.324552527944
