zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region2Tianjin_aluminum_Region21Hainan,0.0,0.0,1243.8686393073112,0.0,0.0,0.0,0.0,1243.8686393073112
aluminum_Region2Tianjin_aluminum_Region22Chongqing,0.0,0.0,826.6199437177738,0.0,0.0,0.0,0.0,826.6199437177738
aluminum_Region2Tianjin_aluminum_Region23Sichuan,0.0,0.0,1052.2391624698876,0.0,0.0,0.0,0.0,1052.2391624698876
aluminum_Region2Tianjin_aluminum_Region24Guizhou,0.0,0.0,852.96009445118,0.0,0.0,0.0,0.0,852.96009445118
aluminum_Region2Tianjin_aluminum_Region25Yunnan,0.0,0.0,978.5328417490878,0.0,0.0,0.0,0.0,978.5328417490878
aluminum_Region2Tianjin_aluminum_Region27Shaanxi,0.0,0.0,728.4085306653625,0.0,0.0,0.0,0.0,728.4085306653625
aluminum_Region2Tianjin_aluminum_Region28Gansu,0.0,0.0,951.4069480492223,0.0,0.0,0.0,0.0,951.4069480492223
aluminum_Region2Tianjin_aluminum_Region29Qinghai,0.0,0.0,983.1770876153271,0.0,0.0,0.0,0.0,983.1770876153271
aluminum_Region2Tianjin_aluminum_Region30Ningxia,0.0,0.0,697.5928980574607,0.0,0.0,0.0,0.0,697.5928980574607
aluminum_Region2Tianjin_aluminum_Region31Xinjiang,0.0,0.0,1995.9699986091866,0.0,0.0,0.0,0.0,1995.9699986091866
aluminum_Region3Hebei_aluminum_Region1Beijing,0.0,0.0,5858.411593868851,0.0,0.0,0.0,0.0,5858.411593868851
aluminum_Region3Hebei_aluminum_Region2Tianjin,0.0,0.0,6639.4703426021115,0.0,0.0,0.0,0.0,6639.4703426021115
aluminum_Region3Hebei_aluminum_Region4Shanxi,0.0,0.0,346.3309583821936,0.0,0.0,0.0,0.0,346.3309583821936
aluminum_Region3Hebei_aluminum_Region5Innermongolia,0.0,0.0,756.0662554552717,0.0,0.0,0.0,0.0,756.0662554552717
aluminum_Region3Hebei_aluminum_Region6Liaoning,0.0,0.0,25300.948065258966,0.0,0.0,0.0,0.0,25300.948065258966
aluminum_Region3Hebei_aluminum_Region7Jilin,0.0,0.0,40234.34422595675,0.0,0.0,0.0,0.0,40234.34422595675
aluminum_Region3Hebei_aluminum_Region8Heilongjiang,0.0,0.0,27842.262798297506,0.0,0.0,0.0,0.0,27842.262798297506
aluminum_Region3Hebei_aluminum_Region9Shanghai,0.0,0.0,3064.7261741486186,0.0,0.0,0.0,0.0,3064.7261741486186
