zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region4Shanxi_aluminum_Region9Shanghai,0.0,0.0,1656.436780363627,0.0,0.0,0.0,0.0,1656.436780363627
aluminum_Region4Shanxi_aluminum_Region10Jiangsu,0.0,0.0,14682.409348398283,0.0,0.0,0.0,0.0,14682.409348398283
aluminum_Region4Shanxi_aluminum_Region11Zhejiang,0.0,0.0,1247.8257107311206,0.0,0.0,0.0,0.0,1247.8257107311206
aluminum_Region4Shanxi_aluminum_Region12Anhui,0.0,0.0,5390.7912677468,0.0,0.0,0.0,0.0,5390.7912677468
aluminum_Region4Shanxi_aluminum_Region13Fujian,0.0,0.0,705.0753854801926,0.0,0.0,0.0,0.0,705.0753854801926
aluminum_Region4Shanxi_aluminum_Region14Jiangxi,0.0,0.0,1065.810555942821,0.0,0.0,0.0,0.0,1065.810555942821
aluminum_Region4Shanxi_aluminum_Region15Shandong,0.0,0.0,5.645650476357792e7,0.0,0.0,0.0,0.0,5.645650476357792e7
aluminum_Region4Shanxi_aluminum_Region16Henan,0.0,0.0,2.8332589251869127e7,0.0,0.0,0.0,0.0,2.8332589251869127e7
aluminum_Region4Shanxi_aluminum_Region17Hubei,0.0,0.0,1164.1309063683739,0.0,0.0,0.0,0.0,1164.1309063683739
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,781.4393534531858,0.0,0.0,0.0,0.0,781.4393534531858
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,873.2070418800088,0.0,0.0,0.0,0.0,873.2070418800088
aluminum_Region4Shanxi_aluminum_Region20Guangxi,0.0,0.0,609.645217130315,0.0,0.0,0.0,0.0,609.645217130315
aluminum_Region4Shanxi_aluminum_Region21Hainan,0.0,0.0,597.8165556697929,0.0,0.0,0.0,0.0,597.8165556697929
aluminum_Region4Shanxi_aluminum_Region22Chongqing,0.0,0.0,489.9655218054266,0.0,0.0,0.0,0.0,489.9655218054266
aluminum_Region4Shanxi_aluminum_Region23Sichuan,0.0,0.0,567.972517177,0.0,0.0,0.0,0.0,567.972517177
aluminum_Region4Shanxi_aluminum_Region24Guizhou,0.0,0.0,456.4082383263545,0.0,0.0,0.0,0.0,456.4082383263545
aluminum_Region4Shanxi_aluminum_Region25Yunnan,0.0,0.0,643.0292545306214,0.0,0.0,0.0,0.0,643.0292545306214
aluminum_Region4Shanxi_aluminum_Region27Shaanxi,0.0,0.0,477.4713107867638,0.0,0.0,0.0,0.0,477.4713107867638
aluminum_Region4Shanxi_aluminum_Region28Gansu,0.0,0.0,478.70199884012226,0.0,0.0,0.0,0.0,478.70199884012226
aluminum_Region4Shanxi_aluminum_Region29Qinghai,0.0,0.0,595.2937211766347,0.0,0.0,0.0,0.0,595.2937211766347
aluminum_Region4Shanxi_aluminum_Region30Ningxia,0.0,0.0,1095.477613478267,0.0,0.0,0.0,0.0,1095.477613478267
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,911.2215455025612,0.0,0.0,0.0,0.0,911.2215455025612
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,6.3563031416161535e6,0.0,0.0,0.0,0.0,6.3563031416161535e6
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,5.126250581531249e6,0.0,0.0,0.0,0.0,5.126250581531249e6
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,5610.272728347628,0.0,0.0,0.0,0.0,5610.272728347628
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,1696.617090852656,0.0,0.0,0.0,0.0,1696.617090852656
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,425736.7394718634,0.0,0.0,0.0,0.0,425736.7394718634
aluminum_Region5Innermongolia_aluminum_Region7Jilin,0.0,0.0,1101.9832657685918,0.0,0.0,0.0,0.0,1101.9832657685918
aluminum_Region5Innermongolia_aluminum_Region8Heilongjiang,0.0,0.0,1339.137181734302,0.0,0.0,0.0,0.0,1339.137181734302
