sweep,slack,seed,direction,status,rank,violation_model_units,classification,original_constraint,mapped_constraint
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,9,4.1398197936359793e-7,equality,-_[4139516] + _[8257955] - 0.001 _[8272621] + 0.001 _[8272622] = 0,-vCAP_Nanxiang_to_Hehuai_CO2_Pipeline_transmission_edge_period2 + vCAP_Nanxiang_to_Hehuai_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Nanxiang_to_Hehuai_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Nanxiang_to_Hehuai_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,10,4.1398197936359793e-7,equality,-_[4139484] + _[8257923] - 0.001 _[8272557] + 0.001 _[8272558] = 0,-vCAP_Region16Henan_to_Hehuai_CO2_Pipeline_transmission_edge_period2 + vCAP_Region16Henan_to_Hehuai_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region16Henan_to_Hehuai_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region16Henan_to_Hehuai_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,11,4.1398197936359793e-7,equality,-_[8257996] + _[12376435] - 0.001 _[12391142] + 0.001 _[12391143] = 0,-vCAP_Region2Tianjin_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period3 + vCAP_Region2Tianjin_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region2Tianjin_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region2Tianjin_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,12,4.1398197936359793e-7,equality,-_[4139487] + _[8257926] - 0.001 _[8272563] + 0.001 _[8272564] = 0,-vCAP_Region17Hubei_to_Hehuai_CO2_Pipeline_transmission_edge_period2 + vCAP_Region17Hubei_to_Hehuai_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region17Hubei_to_Hehuai_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region17Hubei_to_Hehuai_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,13,4.1398197936359793e-7,equality,-_[4139542] + _[8257981] - 0.001 _[8272673] + 0.001 _[8272674] = 0,-vCAP_Region9Shanghai_to_SouthYellowSea_CO2_Pipeline_transmission_edge_period2 + vCAP_Region9Shanghai_to_SouthYellowSea_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region9Shanghai_to_SouthYellowSea_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region9Shanghai_to_SouthYellowSea_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,14,4.1398106986889616e-7,equality,-_[8258011] + _[12376450] - 0.001 _[12391172] + 0.001 _[12391173] = 0,-vCAP_Region11Zhejiang_to_EastChinaSea_CO2_Pipeline_transmission_edge_period3 + vCAP_Region11Zhejiang_to_EastChinaSea_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region11Zhejiang_to_EastChinaSea_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region11Zhejiang_to_EastChinaSea_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,15,4.1398106986889616e-7,equality,-_[4139517] + _[8257956] - 0.001 _[8272623] + 0.001 _[8272624] = 0,-vCAP_Nanxiang_to_Jianghan_CO2_Pipeline_transmission_edge_period2 + vCAP_Nanxiang_to_Jianghan_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Nanxiang_to_Jianghan_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Nanxiang_to_Jianghan_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,16,4.1398106986889616e-7,equality,-_[8257914] + _[12376353] - 0.001 _[12390978] + 0.001 _[12390979] = 0,-vCAP_Region3Hebei_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period3 + vCAP_Region3Hebei_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region3Hebei_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region3Hebei_to_BohaiOnshore_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,17,4.1398106986889616e-7,equality,-_[4139567] + _[8258006] - 0.001 _[8272723] + 0.001 _[8272724] = 0,-vCAP_Region31Xinjiang_to_Tarim_CO2_Pipeline_transmission_edge_period2 + vCAP_Region31Xinjiang_to_Tarim_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region31Xinjiang_to_Tarim_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region31Xinjiang_to_Tarim_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,18,4.139801603741944e-7,equality,-_[8257894] + _[12376333] - 0.001 _[12390938] + 0.001 _[12390939] = 0,-vCAP_Region22Chongqing_to_SichuanBasin_CO2_Pipeline_transmission_edge_period3 + vCAP_Region22Chongqing_to_SichuanBasin_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region22Chongqing_to_SichuanBasin_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region22Chongqing_to_SichuanBasin_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,19,4.139801603741944e-7,equality,-_[8258005] + _[12376444] - 0.001 _[12391160] + 0.001 _[12391161] = 0,-vCAP_Region31Xinjiang_to_Qaidam_CO2_Pipeline_transmission_edge_period3 + vCAP_Region31Xinjiang_to_Qaidam_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region31Xinjiang_to_Qaidam_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region31Xinjiang_to_Qaidam_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,20,4.139801603741944e-7,equality,-_[21084] + _[4139523] - 0.001 _[4154196] + 0.001 _[4154197] = 0,-vCAP_Qaidam_to_YingenEjina_CO2_Pipeline_transmission_edge_period1 + vCAP_Qaidam_to_YingenEjina_CO2_Pipeline_transmission_edge_period2 - 0.001 vNEWUNIT_Qaidam_to_YingenEjina_CO2_Pipeline_transmission_edge_period2 + 0.001 vRETUNIT_Qaidam_to_YingenEjina_CO2_Pipeline_transmission_edge_period2 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,21,4.139801603741944e-7,equality,-_[4139483] + _[8257922] - 0.001 _[8272555] + 0.001 _[8272556] = 0,-vCAP_Region8Heilongjiang_to_Songliao_CO2_Pipeline_transmission_edge_period2 + vCAP_Region8Heilongjiang_to_Songliao_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region8Heilongjiang_to_Songliao_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region8Heilongjiang_to_Songliao_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,22,4.139801603741944e-7,equality,-_[8257951] + _[12376390] - 0.001 _[12391052] + 0.001 _[12391053] = 0,-vCAP_Region6Liaoning_to_Erlian_CO2_Pipeline_transmission_edge_period3 + vCAP_Region6Liaoning_to_Erlian_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region6Liaoning_to_Erlian_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region6Liaoning_to_Erlian_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,23,4.139792508794926e-7,equality,-_[8257971] + _[12376410] - 0.001 _[12391092] + 0.001 _[12391093] = 0,-vCAP_Region27Shaanxi_to_SichuanBasin_CO2_Pipeline_transmission_edge_period3 + vCAP_Region27Shaanxi_to_SichuanBasin_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region27Shaanxi_to_SichuanBasin_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region27Shaanxi_to_SichuanBasin_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,24,4.139792508794926e-7,equality,-_[21002] + _[4139441] - 0.001 _[4154032] + 0.001 _[4154033] = 0,-vCAP_Region12Anhui_to_Hehuai_CO2_Pipeline_transmission_edge_period1 + vCAP_Region12Anhui_to_Hehuai_CO2_Pipeline_transmission_edge_period2 - 0.001 vNEWUNIT_Region12Anhui_to_Hehuai_CO2_Pipeline_transmission_edge_period2 + 0.001 vRETUNIT_Region12Anhui_to_Hehuai_CO2_Pipeline_transmission_edge_period2 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,25,4.139792508794926e-7,equality,-_[4139473] + _[8257912] - 0.001 _[8272535] + 0.001 _[8272536] = 0,-vCAP_Region21Hainan_to_PearlRiverMouth_CO2_Pipeline_transmission_edge_period2 + vCAP_Region21Hainan_to_PearlRiverMouth_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region21Hainan_to_PearlRiverMouth_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region21Hainan_to_PearlRiverMouth_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,26,4.139792508794926e-7,equality,-_[21076] + _[4139515] - 0.001 _[4154180] + 0.001 _[4154181] = 0,-vCAP_Region6Liaoning_to_Songliao_CO2_Pipeline_transmission_edge_period1 + vCAP_Region6Liaoning_to_Songliao_CO2_Pipeline_transmission_edge_period2 - 0.001 vNEWUNIT_Region6Liaoning_to_Songliao_CO2_Pipeline_transmission_edge_period2 + 0.001 vRETUNIT_Region6Liaoning_to_Songliao_CO2_Pipeline_transmission_edge_period2 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,27,4.139792508794926e-7,equality,-_[8257959] + _[12376398] - 0.001 _[12391068] + 0.001 _[12391069] = 0,-vCAP_Region30Ningxia_to_YingenEjina_CO2_Pipeline_transmission_edge_period3 + vCAP_Region30Ningxia_to_YingenEjina_CO2_Pipeline_transmission_edge_period4 - 0.001 vNEWUNIT_Region30Ningxia_to_YingenEjina_CO2_Pipeline_transmission_edge_period4 + 0.001 vRETUNIT_Region30Ningxia_to_YingenEjina_CO2_Pipeline_transmission_edge_period4 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,28,4.139792508794926e-7,equality,-_[21012] + _[4139451] - 0.001 _[4154052] + 0.001 _[4154053] = 0,-vCAP_Region22Chongqing_to_Jianghan_CO2_Pipeline_transmission_edge_period1 + vCAP_Region22Chongqing_to_Jianghan_CO2_Pipeline_transmission_edge_period2 - 0.001 vNEWUNIT_Region22Chongqing_to_Jianghan_CO2_Pipeline_transmission_edge_period2 + 0.001 vRETUNIT_Region22Chongqing_to_Jianghan_CO2_Pipeline_transmission_edge_period2 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,29,4.1397834138479084e-7,equality,-_[21070] + _[4139509] - 0.001 _[4154168] + 0.001 _[4154169] = 0,-vCAP_Region7Jilin_to_Sanjiang_CO2_Pipeline_transmission_edge_period1 + vCAP_Region7Jilin_to_Sanjiang_CO2_Pipeline_transmission_edge_period2 - 0.001 vNEWUNIT_Region7Jilin_to_Sanjiang_CO2_Pipeline_transmission_edge_period2 + 0.001 vRETUNIT_Region7Jilin_to_Sanjiang_CO2_Pipeline_transmission_edge_period2 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_2,min,OPTIMAL,30,4.1397834138479084e-7,equality,-_[4139558] + _[8257997] - 0.001 _[8272705] + 0.001 _[8272706] = 0,-vCAP_Region2Tianjin_to_Erlian_CO2_Pipeline_transmission_edge_period2 + vCAP_Region2Tianjin_to_Erlian_CO2_Pipeline_transmission_edge_period3 - 0.001 vNEWUNIT_Region2Tianjin_to_Erlian_CO2_Pipeline_transmission_edge_period3 + 0.001 vRETUNIT_Region2Tianjin_to_Erlian_CO2_Pipeline_transmission_edge_period3 = 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,1,8.724061728156334e7,Anhui-Hubei new-unit lower bound (index match),_[35595] ≥ 0,vNEWUNIT_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 ≥ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,2,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079651] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079651]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,3,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8198025] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8198025]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,4,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079563] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079563]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,5,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079591] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079591]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,6,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434732] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434732]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,7,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079421] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079421]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,8,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079501] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079501]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,9,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079503] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079503]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,10,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434977] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434977]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,11,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079545] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079545]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,12,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434916] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434916]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,13,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316484] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316484]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,14,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8198059] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8198059]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,15,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434754] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434754]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,16,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079639] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079639]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,17,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434778] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434778]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,18,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434840] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434840]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,19,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316454] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316454]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,20,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079504] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079504]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,21,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434749] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434749]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,22,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079500] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079500]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,23,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316506] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316506]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,24,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079441] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079441]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,25,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8198080] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8198080]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,26,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316511] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316511]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,27,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197876] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197876]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,28,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197908] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197908]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,29,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434702] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434702]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_4,min,LOCALLY_SOLVED,30,87240.61728156335,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434940] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434940]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,1,9.42369717893608e8,Anhui-Hubei new-unit lower bound (index match),_[35595] ≥ 0,vNEWUNIT_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 ≥ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,2,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434896] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434896]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,3,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434957] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434957]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,4,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197981] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197981]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,5,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197902] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197902]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,6,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079530] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079530]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,7,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316444] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316444]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,8,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079635] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079635]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,9,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434772] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434772]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,10,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079657] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079657]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,11,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079575] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079575]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,12,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8198075] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8198075]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,13,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434778] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434778]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,14,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434736] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434736]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,15,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197983] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197983]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,16,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197967] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197967]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,17,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197853] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197853]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.05,seed_9,min,LOCALLY_SOLVED,18,942369.717893608,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434849] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434849]{unmapped} ≤ 0
